ID	Labels
en_2343	0
en_2344	1
en_2345	1
en_2346	1
en_2347	1
en_2348	0
en_2349	1
en_2350	0
en_2351	1
en_2352	1
en_2353	0
en_2354	1
en_2355	1
en_2356	1
en_2357	0
en_2358	0
en_2359	1
en_2360	0
en_2361	1
en_2362	1
en_2363	0
en_2364	1
en_2365	0
en_2366	1
en_2367	1
en_2368	0
en_2369	0
en_2370	1
en_2371	1
en_2372	1
en_2373	0
en_2374	1
en_2375	1
en_2376	0
en_2377	1
en_2378	0
en_2379	0
en_2380	1
en_2381	1
en_2382	1
en_2383	0
en_2384	0
en_2385	0
en_2386	0
en_2387	0
en_2388	0
en_2389	1
en_2390	0
en_2391	1
en_2392	0
en_2393	1
en_2394	0
en_2395	0
en_2396	1
en_2397	0
en_2398	0
en_2399	1
en_2400	1
en_2401	0
en_2402	1
en_2403	1
en_2404	1
en_2405	1
en_2406	1
en_2407	0
en_2408	0
en_2409	0
en_2410	0
en_2411	0
en_2412	0
en_2413	1
en_2414	0
en_2415	1
en_2416	1
en_2417	0
en_2418	1
en_2419	0
en_2420	0
en_2421	1
en_2422	0
en_2423	1
en_2424	1
en_2425	1
en_2426	0
en_2427	0
en_2428	1
en_2429	0
en_2430	1
en_2431	1
en_2432	0
en_2433	0
en_2434	1
en_2435	0
en_2436	0
en_2437	1
en_2438	0
en_2439	1
en_2440	0
en_2441	0
en_2442	0
en_2443	0
en_2444	0
en_2445	1
en_2446	0
en_2447	0
en_2448	0
en_2449	0
en_2450	1
en_2451	0
en_2452	0
en_2453	1
en_2454	0
en_2455	1
en_2456	1
en_2457	1
en_2458	1
en_2459	1
en_2460	1
en_2461	0
en_2462	0
en_2463	0
en_2464	0
en_2465	1
en_2466	1
en_2467	0
en_2468	1
en_2469	1
en_2470	0
en_2471	1
en_2472	1
en_2473	1
en_2474	1
en_2475	1
en_2476	1
en_2477	1
en_2478	0
en_2479	0
en_2480	1
en_2481	0
en_2482	1
en_2483	0
en_2484	0
en_2485	1
en_2486	1
en_2487	0
en_2488	1
en_2489	0
en_2490	1
en_2491	0
en_2492	1
en_2493	1
en_2494	1
en_2495	1
en_2496	1
en_2497	1
en_2498	1
en_2499	0
en_2500	0
en_2501	0
en_2502	1
en_2503	0
en_2504	1
en_2505	1
en_2506	1
en_2507	0
en_2508	0
en_2509	0
en_2510	1
en_2511	0
en_2512	0
en_2513	0
en_2514	0
en_2515	0
en_2516	0
en_2517	0
en_2518	0
en_2519	0
en_2520	1
en_2521	1
en_2522	1
en_2523	0
en_2524	0
en_2525	1
en_2526	0
en_2527	0
en_2528	1
en_2529	1
en_2530	1
en_2531	1
en_2532	0
en_2533	1
en_2534	0
en_2535	0
en_2536	1
en_2537	0
en_2538	1
en_2539	1
en_2540	0
en_2541	1
en_2542	1
en_2543	1
en_2544	0
en_2545	0
en_2546	1
en_2547	0
en_2548	0
en_2549	1
en_2550	0
en_2551	0
en_2552	1
en_2553	1
en_2554	1
en_2555	1
en_2556	1
en_2557	0
en_2558	0
en_2559	1
en_2560	1
en_2561	1
en_2562	0
en_2563	0
en_2564	1
en_2565	0
en_2566	1
en_2567	0
en_2568	0
en_2569	1
en_2570	1
en_2571	1
en_2572	1
en_2573	1
en_2574	1
en_2575	0
en_2576	0
en_2577	1
en_2578	1
en_2579	1
en_2580	1
en_2581	1
en_2582	0
en_2583	1
en_2584	1
en_2585	1
en_2586	1
en_2587	0
en_2588	0
en_2589	0
en_2590	1
en_2591	0
en_2592	0
en_2593	0
en_2594	1
en_2595	0
en_2596	0
en_2597	1
en_2598	0
en_2599	1
en_2600	1
en_2601	1
en_2602	1
en_2603	0
en_2604	0
en_2605	0
en_2606	0
en_2607	1
en_2608	0
en_2609	0
en_2610	1
en_2611	0
en_2612	1
en_2613	0
en_2614	0
en_2615	1
en_2616	0
en_2617	1
en_2618	0
en_2619	1
en_2620	0
en_2621	1
en_2622	0
en_2623	0
en_2624	0
en_2625	0
en_2626	1
en_2627	0
en_2628	1
en_2629	1
en_2630	0
en_2631	0
en_2632	1
en_2633	0
en_2634	1
en_2635	1
en_2636	1
en_2637	1
en_2638	1
en_2639	0
en_2640	0
en_2641	1
en_2642	0
en_2643	1
en_2644	0
en_2645	0
en_2646	0
en_2647	1
en_2648	0
en_2649	0
en_2650	1
en_2651	0
en_2652	1
en_2653	0
en_2654	1
en_2655	0
en_2656	1
en_2657	1
en_2658	0
en_2659	0
en_2660	0
en_2661	0
en_2662	1
en_2663	1
en_2664	1
en_2665	1
en_2666	1
en_2667	1
en_2668	0
en_2669	0
en_2670	1
en_2671	1
en_2672	1
en_2673	0
en_2674	0
en_2675	1
en_2676	0
en_2677	0
en_2678	1
en_2679	0
en_2680	1
en_2681	0
en_2682	1
en_2683	1
en_2684	1
en_2685	1
en_2686	1
en_2687	1
en_2688	0
en_2689	1
en_2690	1
en_2691	0
en_2692	0
en_2693	0
en_2694	0
en_2695	1
en_2696	0
en_2697	0
en_2698	1
en_2699	0
en_2700	0
en_2701	0
en_2702	1
en_2703	1
en_2704	1
en_2705	0
en_2706	0
en_2707	0
en_2708	1
en_2709	0
en_2710	0
en_2711	1
en_2712	1
en_2713	0
en_2714	0
en_2715	0
en_2716	0
en_2717	1
en_2718	0
en_2719	1
en_2720	1
en_2721	0
en_2722	0
en_2723	0
en_2724	1
en_2725	0
en_2726	1
en_2727	0
en_2728	1
en_2729	0
en_2730	1
en_2731	1
en_2732	0
en_2733	0
en_2734	0
en_2735	1
en_2736	1
en_2737	1
en_2738	1
en_2739	0
en_2740	1
en_2741	1
en_2742	0
en_2743	0
en_2744	1
en_2745	0
en_2746	0
en_2747	0
en_2748	1
en_2749	1
en_2750	0
en_2751	1
en_2752	0
en_2753	0
en_2754	0
en_2755	1
en_2756	1
en_2757	1
en_2758	1
en_2759	0
en_2760	0
en_2761	0
en_2762	1
en_2763	0
en_2764	0
en_2765	0
en_2766	1
en_2767	1
en_2768	0
en_2769	1
en_2770	0
en_2771	1
en_2772	0
en_2773	1
en_2774	0
en_2775	0
en_2776	1
en_2777	0
en_2778	0
en_2779	1
en_2780	1
en_2781	0
en_2782	0
en_2783	1
en_2784	1
en_2785	1
en_2786	0
en_2787	1
en_2788	0
en_2789	1
en_2790	1
en_2791	0
en_2792	0
en_2793	0
en_2794	0
en_2795	1
en_2796	0
en_2797	1
en_2798	1
en_2799	1
en_2800	0
en_2801	1
en_2802	0
en_2803	0
en_2804	1
en_2805	0
en_2806	1
en_2807	1
en_2808	1
en_2809	1
en_2810	0
en_2811	1
en_2812	0
en_2813	0
en_2814	0
en_2815	0
en_2816	0
en_2817	1
en_2818	1
en_2819	1
en_2820	0
en_2821	0
en_2822	0
en_2823	1
en_2824	0
en_2825	0
en_2826	0
en_2827	0
en_2828	1
en_2829	1
en_2830	1
en_2831	1
en_2832	0
en_2833	1
en_2834	1
en_2835	1
en_2836	0
en_2837	0
en_2838	1
en_2839	0
en_2840	1
en_2841	0
en_2842	0
en_2843	0
en_2844	1
en_2845	1
en_2846	1
en_2847	1
en_2848	1
en_2849	0
en_2850	1
en_2851	1
en_2852	0
en_2853	0
en_2854	0
en_2855	1
en_2856	0
en_2857	0
en_2858	0
en_2859	0
en_2860	1
en_2861	1
en_2862	0
en_2863	0
en_2864	1
en_2865	0
en_2866	1
en_2867	1
en_2868	0
en_2869	1
en_2870	0
en_2871	1
en_2872	0
en_2873	1
en_2874	0
en_2875	0
en_2876	0
en_2877	0
en_2878	1
en_2879	0
en_2880	0
en_2881	0
en_2882	0
en_2883	0
en_2884	1
en_2885	1
en_2886	1
en_2887	0
en_2888	0
en_2889	1
en_2890	0
en_2891	1
en_2892	1
en_2893	1
en_2894	1
en_2895	1
en_2896	0
en_2897	0
en_2898	0
en_2899	0
en_2900	0
en_2901	0
en_2902	1
en_2903	0
en_2904	1
en_2905	0
en_2906	0
en_2907	0
en_2908	1
en_2909	1
en_2910	1
en_2911	1
en_2912	0
en_2913	1
en_2914	1
en_2915	0
en_2916	1
en_2917	1
en_2918	0
en_2919	1
en_2920	1
en_2921	1
en_2922	0
en_2923	1
en_2924	1
en_2925	0
en_2926	0
en_2927	0
en_2928	1
en_2929	0
en_2930	1
en_2931	1
en_2932	1
en_2933	0
en_2934	1
en_2935	1
en_2936	1
en_2937	0
en_2938	1
en_2939	0
en_2940	1
en_2941	0
en_2942	0
en_2943	1
en_2944	0
en_2945	0
en_2946	1
en_2947	0
en_2948	0
en_2949	0
en_2950	0
en_2951	0
en_2952	1
en_2953	0
en_2954	0
en_2955	0
en_2956	0
en_2957	0
en_2958	0
en_2959	1
en_2960	1
en_2961	0
en_2962	1
en_2963	0
en_2964	1
en_2965	1
en_2966	1
en_2967	1
en_2968	1
en_2969	1
en_2970	1
en_2971	1
en_2972	1
en_2973	1
en_2974	0
en_2975	1
en_2976	0
en_2977	1
en_2978	1
en_2979	0
en_2980	0
en_2981	1
en_2982	0
en_2983	1
en_2984	0
en_2985	0
en_2986	1
en_2987	1
en_2988	1
en_2989	1
en_2990	1
en_2991	0
en_2992	1
en_2993	1
en_2994	1
en_2995	1
en_2996	1
en_2997	1
en_2998	1
en_2999	0
en_3000	0
en_3001	0
en_3002	0
en_3003	1
en_3004	0
en_3005	0
en_3006	0
en_3007	0
en_3008	0
en_3009	1
en_3010	1
en_3011	1
en_3012	0
en_3013	1
en_3014	1
en_3015	0
en_3016	0
en_3017	0
en_3018	1
en_3019	1
en_3020	0
en_3021	1
en_3022	0
en_3023	0
en_3024	1
en_3025	0
en_3026	1
en_3027	1
en_3028	0
en_3029	0
en_3030	1
en_3031	0
en_3032	1
en_3033	1
en_3034	1
en_3035	0
en_3036	1
en_3037	1
en_3038	0
en_3039	1
en_3040	1
en_3041	0
en_3042	1
en_3043	1
en_3044	1
en_3045	0
en_3046	1
en_3047	0
en_3048	0
en_3049	0
en_3050	1
en_3051	0
en_3052	0
en_3053	1
en_3054	1
en_3055	1
en_3056	0
en_3057	1
en_3058	0
en_3059	0
en_3060	0
en_3061	1
en_3062	0
en_3063	1
en_3064	1
en_3065	1
en_3066	1
en_3067	1
en_3068	0
en_3069	1
en_3070	0
en_3071	0
en_3072	0
en_3073	0
en_3074	1
en_3075	0
en_3076	0
en_3077	1
en_3078	1
en_3079	1
en_3080	1
en_3081	1
en_3082	0
en_3083	0
en_3084	1
en_3085	1
en_3086	1
en_3087	1
en_3088	0
en_3089	1
en_3090	1
en_3091	0
en_3092	1
en_3093	1
en_3094	0
en_3095	1
en_3096	0
en_3097	0
en_3098	1
en_3099	1
en_3100	1
en_3101	0
en_3102	1
en_3103	1
en_3104	0
en_3105	0
en_3106	0
en_3107	1
en_3108	1
en_3109	1
en_3110	1
en_3111	1
en_3112	1
en_3113	0
en_3114	0
en_3115	0
en_3116	0
en_3117	1
en_3118	1
en_3119	0
en_3120	1
en_3121	0
en_3122	0
en_3123	0
en_3124	1
en_3125	0
en_3126	1
en_3127	0
en_3128	1
en_3129	1
en_3130	0
en_3131	1
en_3132	1
en_3133	1
en_3134	1
en_3135	0
en_3136	0
en_3137	1
en_3138	0
en_3139	0
en_3140	0
en_3141	1
en_3142	0
en_3143	1
en_3144	1
en_3145	1
en_3146	0
en_3147	0
en_3148	1
en_3149	0
en_3150	1
en_3151	1
en_3152	1
en_3153	1
en_3154	1
en_3155	0
en_3156	1
en_3157	0
en_3158	1
en_3159	1
en_3160	0
en_3161	0
en_3162	1
en_3163	1
en_3164	0
en_3165	0
en_3166	0
en_3167	1
en_3168	0
en_3169	0
en_3170	1
en_3171	0
en_3172	0
en_3173	1
en_3174	0
en_3175	0
en_3176	0
en_3177	1
en_3178	0
en_3179	0
en_3180	0
en_3181	1
en_3182	0
en_3183	0
en_3184	1
en_3185	0
en_3186	1
en_3187	0
en_3188	0
en_3189	1
en_3190	1
en_3191	1
en_3192	0
en_3193	1
en_3194	0
en_3195	1
en_3196	1
en_3197	1
en_3198	1
en_3199	1
en_3200	0
en_3201	0
en_3202	0
en_3203	1
en_3204	0
en_3205	0
en_3206	1
en_3207	1
en_3208	0
en_3209	0
en_3210	1
en_3211	1
en_3212	0
en_3213	0
en_3214	1
en_3215	1
en_3216	0
en_3217	0
en_3218	1
en_3219	1
en_3220	1
en_3221	0
en_3222	0
en_3223	1
en_3224	0
en_3225	1
en_3226	0
en_3227	0
en_3228	1
en_3229	0
en_3230	0
en_3231	0
en_3232	1
en_3233	1
en_3234	0
en_3235	1
en_3236	0
en_3237	0
en_3238	1
en_3239	0
en_3240	0
en_3241	1
en_3242	0
en_3243	0
en_3244	0
en_3245	1
en_3246	0
en_3247	0
en_3248	0
en_3249	0
en_3250	1
en_3251	1
en_3252	0
en_3253	0
en_3254	1
en_3255	0
en_3256	0
en_3257	0
en_3258	1
en_3259	0
en_3260	0
en_3261	0
en_3262	0
en_3263	0
en_3264	0
en_3265	1
en_3266	1
en_3267	0
en_3268	1
en_3269	1
en_3270	1
en_3271	0
en_3272	0
en_3273	1
en_3274	1
en_3275	1
en_3276	1
en_3277	1
en_3278	0
en_3279	1
en_3280	0
en_3281	1
en_3282	1
en_3283	0
en_3284	1
en_3285	1
en_3286	0
en_3287	1
en_3288	1
en_3289	0
en_3290	1
en_3291	0
en_3292	1
en_3293	0
en_3294	0
en_3295	1
en_3296	0
en_3297	1
en_3298	1
en_3299	1
en_3300	1
en_3301	1
en_3302	1
en_3303	0
en_3304	0
en_3305	1
en_3306	1
en_3307	0
en_3308	1
en_3309	0
en_3310	1
en_3311	1
en_3312	1
en_3313	0
en_3314	1
en_3315	1
en_3316	0
en_3317	0
en_3318	1
en_3319	0
en_3320	0
en_3321	1
en_3322	1
en_3323	0
en_3324	1
en_3325	0
en_3326	0
en_3327	0
en_3328	1
en_3329	1
en_3330	0
en_3331	1
en_3332	0
en_3333	0
en_3334	1
en_3335	1
en_3336	1
en_3337	1
en_3338	1
en_3339	1
en_3340	1
en_3341	0
en_3342	0
en_3343	1
en_3344	1
en_3345	0
en_3346	0
en_3347	0
en_3348	0
en_3349	1
en_3350	1
en_3351	1
en_3352	0
en_3353	1
en_3354	0
en_3355	0
en_3356	1
en_3357	1
en_3358	1
en_3359	0
en_3360	1
en_3361	0
en_3362	0
en_3363	1
en_3364	1
en_3365	0
en_3366	1
en_3367	1
en_3368	0
en_3369	1
en_3370	1
en_3371	0
en_3372	1
en_3373	0
en_3374	1
en_3375	1
en_3376	1
en_3377	1
en_3378	0
en_3379	0
en_3380	0
en_3381	1
en_3382	0
en_3383	1
en_3384	0
en_3385	1
en_3386	1
en_3387	0
en_3388	1
en_3389	1
en_3390	1
en_3391	1
en_3392	1
en_3393	0
en_3394	0
en_3395	0
en_3396	1
en_3397	0
en_3398	1
en_3399	1
en_3400	0
en_3401	1
en_3402	1
en_3403	1
en_3404	1
en_3405	1
en_3406	0
en_3407	1
en_3408	1
en_3409	0
en_3410	1
en_3411	1
en_3412	1
en_3413	0
en_3414	0
en_3415	0
en_3416	1
en_3417	1
en_3418	1
en_3419	1
en_3420	0
en_3421	1
en_3422	1
en_3423	0
en_3424	1
en_3425	0
en_3426	1
en_3427	1
en_3428	0
en_3429	0
en_3430	1
en_3431	1
en_3432	0
en_3433	0
en_3434	0
en_3435	1
en_3436	0
en_3437	1
en_3438	0
en_3439	0
en_3440	0
en_3441	0
en_3442	0
en_3443	0
en_3444	1
en_3445	1
en_3446	0
en_3447	0
en_3448	1
en_3449	0
en_3450	1
en_3451	1
en_3452	0
en_3453	0
en_3454	0
en_3455	0
en_3456	1
en_3457	0
en_3458	0
en_3459	1
en_3460	0
en_3461	1
en_3462	1
en_3463	1
en_3464	0
en_3465	1
en_3466	1
en_3467	1
en_3468	0
en_3469	1
en_3470	0
en_3471	1
en_3472	1
en_3473	1
en_3474	1
en_3475	1
en_3476	1
en_3477	0
en_3478	0
en_3479	1
en_3480	0
en_3481	1
en_3482	0
en_3483	1
en_3484	1
en_3485	0
en_3486	0
en_3487	1
en_3488	0
en_3489	0
en_3490	0
en_3491	0
en_3492	1
en_3493	1
en_3494	1
en_3495	0
en_3496	0
en_3497	1
en_3498	1
en_3499	1
en_3500	1
en_3501	1
en_3502	1
en_3503	0
en_3504	0
en_3505	1
en_3506	1
en_3507	1
en_3508	1
en_3509	1
en_3510	0
en_3511	1
en_3512	0
en_3513	1
en_3514	1
en_3515	1
en_3516	1
en_3517	0
en_3518	1
en_3519	0
en_3520	0
en_3521	0
en_3522	0
en_3523	1
en_3524	0
en_3525	0
en_3526	1
en_3527	1
en_3528	1
en_3529	1
en_3530	1
en_3531	0
en_3532	1
en_3533	1
en_3534	1
en_3535	0
en_3536	0
en_3537	0
en_3538	0
en_3539	1
en_3540	0
en_3541	1
en_3542	0
en_3543	1
en_3544	1
en_3545	0
en_3546	0
en_3547	0
en_3548	0
en_3549	0
en_3550	1
en_3551	1
en_3552	0
en_3553	1
en_3554	1
en_3555	1
en_3556	1
en_3557	1
en_3558	1
en_3559	0
en_3560	1
en_3561	0
en_3562	1
en_3563	0
en_3564	0
en_3565	1
en_3566	1
en_3567	1
en_3568	1
en_3569	0
en_3570	1
en_3571	1
en_3572	0
en_3573	0
en_3574	0
en_3575	0
en_3576	1
en_3577	0
en_3578	0
en_3579	0
en_3580	1
en_3581	0
en_3582	1
en_3583	1
en_3584	1
en_3585	0
en_3586	1
en_3587	0
en_3588	1
en_3589	0
en_3590	0
en_3591	1
en_3592	1
en_3593	1
en_3594	1
en_3595	0
en_3596	0
en_3597	0
en_3598	0
en_3599	1
en_3600	0
en_3601	1
en_3602	1
en_3603	0
en_3604	0
en_3605	1
en_3606	1
en_3607	0
en_3608	0
en_3609	0
en_3610	0
en_3611	1
en_3612	1
en_3613	1
en_3614	0
en_3615	0
en_3616	0
en_3617	1
en_3618	1
en_3619	1
en_3620	0
en_3621	1
en_3622	0
en_3623	1
en_3624	1
en_3625	0
en_3626	0
en_3627	1
en_3628	0
en_3629	0
en_3630	0
en_3631	1
en_3632	1
en_3633	1
en_3634	0
en_3635	0
en_3636	0
en_3637	1
en_3638	1
en_3639	0
en_3640	1
en_3641	1
en_3642	0
en_3643	0
en_3644	0
en_3645	0
en_3646	0
en_3647	1
en_3648	0
en_3649	0
en_3650	0
en_3651	1
en_3652	0
en_3653	1
en_3654	1
en_3655	1
en_3656	0
en_3657	1
en_3658	1
en_3659	0
en_3660	1
en_3661	0
en_3662	0
en_3663	0
en_3664	1
en_3665	1
en_3666	0
en_3667	1
en_3668	1
en_3669	0
en_3670	1
en_3671	1
en_3672	1
en_3673	0
en_3674	0
en_3675	1
en_3676	0
en_3677	0
en_3678	1
en_3679	1
en_3680	1
en_3681	0
en_3682	0
en_3683	0
en_3684	1
en_3685	1
en_3686	0
en_3687	0
en_3688	1
en_3689	1
en_3690	1
en_3691	1
en_3692	0
en_3693	1
en_3694	1
en_3695	0
en_3696	0
en_3697	0
en_3698	0
en_3699	0
en_3700	1
en_3701	1
en_3702	0
en_3703	1
en_3704	1
en_3705	0
en_3706	0
en_3707	0
en_3708	0
en_3709	1
en_3710	0
en_3711	0
en_3712	1
en_3713	1
en_3714	0
en_3715	1
en_3716	1
en_3717	0
en_3718	0
en_3719	0
en_3720	1
en_3721	1
en_3722	0
en_3723	1
en_3724	1
en_3725	1
en_3726	0
en_3727	1
en_3728	0
en_3729	0
en_3730	0
en_3731	0
en_3732	1
en_3733	0
en_3734	1
en_3735	0
en_3736	1
en_3737	1
en_3738	0
en_3739	1
en_3740	1
en_3741	0
en_3742	0
en_3743	0
en_3744	1
en_3745	1
en_3746	1
en_3747	0
en_3748	1
en_3749	0
en_3750	1
en_3751	0
en_3752	0
en_3753	0
en_3754	1
en_3755	1
en_3756	1
en_3757	1
en_3758	0
en_3759	1
en_3760	0
en_3761	1
en_3762	0
en_3763	1
en_3764	0
en_3765	0
en_3766	1
en_3767	0
en_3768	0
en_3769	1
en_3770	0
en_3771	0
en_3772	0
en_3773	1
en_3774	1
en_3775	0
en_3776	0
en_3777	1
en_3778	1
en_3779	1
en_3780	0
en_3781	0
en_3782	1
en_3783	0
en_3784	1
en_3785	0
en_3786	1
en_3787	0
en_3788	0
en_3789	1
en_3790	0
en_3791	1
en_3792	0
en_3793	0
en_3794	1
en_3795	1
en_3796	0
en_3797	1
en_3798	1
en_3799	1
en_3800	0
en_3801	1
en_3802	1
en_3803	1
en_3804	0
en_3805	1
en_3806	0
en_3807	0
en_3808	0
en_3809	1
en_3810	0
en_3811	0
en_3812	1
en_3813	1
en_3814	0
en_3815	0
en_3816	0
en_3817	0
en_3818	1
en_3819	0
en_3820	0
en_3821	1
en_3822	1
en_3823	0
en_3824	1
en_3825	0
en_3826	0
en_3827	0
en_3828	0
en_3829	1
en_3830	0
en_3831	0
en_3832	1
en_3833	1
en_3834	0
en_3835	0
en_3836	1
en_3837	0
en_3838	1
en_3839	0
en_3840	0
en_3841	0
en_3842	1
en_3843	1
en_3844	1
en_3845	0
en_3846	0
en_3847	1
en_3848	0
en_3849	1
en_3850	0
en_3851	1
en_3852	1
en_3853	0
en_3854	1
en_3855	1
en_3856	1
en_3857	1
en_3858	0
en_3859	0
en_3860	0
en_3861	0
en_3862	0
en_3863	0
en_3864	1
en_3865	0
en_3866	0
en_3867	0
en_3868	1
en_3869	0
en_3870	1
en_3871	0
en_3872	1
en_3873	0
en_3874	0
en_3875	1
en_3876	0
en_3877	1
en_3878	0
en_3879	1
en_3880	0
en_3881	0
en_3882	1
en_3883	0
en_3884	0
en_3885	1
en_3886	0
en_3887	1
en_3888	0
en_3889	1
en_3890	1
en_3891	1
en_3892	0
en_3893	0
en_3894	1
en_3895	0
en_3896	1
en_3897	0
en_3898	0
en_3899	1
en_3900	1
en_3901	1
en_3902	0
en_3903	0
en_3904	1
en_3905	1
en_3906	1
en_3907	1
en_3908	0
en_3909	0
en_3910	1
en_3911	1
en_3912	1
en_3913	1
en_3914	0
en_3915	0
en_3916	0
en_3917	1
en_3918	0
en_3919	1
en_3920	0
en_3921	0
en_3922	0
en_3923	1
en_3924	0
en_3925	1
en_3926	1
en_3927	1
en_3928	1
en_3929	1
en_3930	1
en_3931	0
en_3932	0
en_3933	0
en_3934	0
en_3935	1
en_3936	1
en_3937	1
en_3938	1
en_3939	1
en_3940	0
en_3941	1
en_3942	1
en_3943	0
en_3944	1
en_3945	0
en_3946	1
en_3947	0
en_3948	1
en_3949	1
en_3950	1
en_3951	1
en_3952	0
en_3953	0
en_3954	0
en_3955	1
en_3956	1
en_3957	1
en_3958	0
en_3959	1
en_3960	0
en_3961	1
en_3962	1
en_3963	0
en_3964	1
en_3965	1
en_3966	1
en_3967	0
en_3968	1
en_3969	0
en_3970	0
en_3971	0
en_3972	0
en_3973	0
en_3974	0
en_3975	1
en_3976	0
en_3977	0
en_3978	1
en_3979	1
en_3980	0
en_3981	0
en_3982	1
en_3983	1
en_3984	1
en_3985	0
en_3986	0
en_3987	0
en_3988	0
en_3989	0
en_3990	0
en_3991	1
en_3992	0
en_3993	0
en_3994	0
en_3995	1
en_3996	0
en_3997	0
en_3998	0
en_3999	1
en_4000	1
en_4001	1
en_4002	0
en_4003	1
en_4004	1
en_4005	1
en_4006	1
en_4007	1
en_4008	0
en_4009	1
en_4010	0
en_4011	1
en_4012	1
en_4013	1
en_4014	0
en_4015	1
en_4016	1
en_4017	0
en_4018	0
en_4019	1
en_4020	1
en_4021	0
en_4022	0
en_4023	1
en_4024	0
en_4025	0
en_4026	0
en_4027	1
en_4028	1
en_4029	0
en_4030	0
en_4031	1
en_4032	0
en_4033	1
en_4034	1
en_4035	0
en_4036	1
en_4037	1
en_4038	0
en_4039	0
en_4040	0
en_4041	1
en_4042	1
en_4043	0
en_4044	0
en_4045	1
en_4046	0
en_4047	1
en_4048	0
en_4049	0
en_4050	0
en_4051	1
en_4052	0
en_4053	0
en_4054	0
en_4055	1
en_4056	1
en_4057	0
en_4058	1
en_4059	0
en_4060	0
en_4061	0
en_4062	1
en_4063	0
en_4064	0
en_4065	1
en_4066	1
en_4067	0
en_4068	1
en_4069	0
en_4070	1
en_4071	1
en_4072	0
en_4073	0
en_4074	0
en_4075	1
en_4076	0
en_4077	0
en_4078	0
en_4079	0
en_4080	0
en_4081	0
en_4082	1
en_4083	1
en_4084	1
en_4085	1
en_4086	0
en_4087	0
en_4088	0
en_4089	1
en_4090	0
en_4091	0
en_4092	0
en_4093	1
en_4094	1
en_4095	0
en_4096	0
en_4097	0
en_4098	0
en_4099	0
en_4100	0
en_4101	0
en_4102	1
en_4103	1
en_4104	0
en_4105	1
en_4106	0
en_4107	1
en_4108	1
en_4109	0
en_4110	0
en_4111	1
en_4112	1
en_4113	1
en_4114	1
en_4115	1
en_4116	0
en_4117	1
en_4118	0
en_4119	0
en_4120	0
en_4121	1
en_4122	1
en_4123	1
en_4124	1
en_4125	1
en_4126	1
en_4127	0
en_4128	1
en_4129	1
en_4130	0
en_4131	0
en_4132	0
en_4133	0
en_4134	0
en_4135	1
en_4136	0
en_4137	1
en_4138	1
en_4139	1
en_4140	0
en_4141	0
en_4142	0
en_4143	1
en_4144	1
en_4145	0
en_4146	0
en_4147	1
en_4148	0
en_4149	1
en_4150	1
en_4151	1
en_4152	0
en_4153	0
en_4154	0
en_4155	0
en_4156	1
en_4157	0
en_4158	1
en_4159	1
en_4160	1
en_4161	0
en_4162	1
en_4163	0
en_4164	0
en_4165	0
en_4166	1
en_4167	0
en_4168	0
en_4169	0
en_4170	0
en_4171	1
en_4172	1
en_4173	0
en_4174	0
en_4175	0
en_4176	1
en_4177	1
en_4178	1
en_4179	0
en_4180	0
en_4181	0
en_4182	0
en_4183	1
en_4184	0
en_4185	1
en_4186	1
en_4187	1
en_4188	0
en_4189	1
en_4190	0
en_4191	0
en_4192	1
en_4193	0
en_4194	0
en_4195	1
en_4196	1
en_4197	0
en_4198	1
en_4199	1
en_4200	0
en_4201	1
en_4202	1
en_4203	0
en_4204	0
en_4205	1
en_4206	0
en_4207	1
en_4208	1
en_4209	0
en_4210	1
en_4211	1
en_4212	1
en_4213	1
en_4214	1
en_4215	1
en_4216	1
en_4217	0
en_4218	1
en_4219	0
en_4220	1
en_4221	1
en_4222	0
en_4223	1
en_4224	1
en_4225	0
en_4226	0
en_4227	1
en_4228	1
en_4229	0
en_4230	0
en_4231	0
en_4232	1
en_4233	0
en_4234	0
en_4235	0
en_4236	0
en_4237	0
en_4238	0
en_4239	0
en_4240	0
en_4241	1
en_4242	0
en_4243	1
en_4244	1
en_4245	0
en_4246	0
en_4247	0
en_4248	0
en_4249	0
en_4250	0
en_4251	1
en_4252	1
en_4253	0
en_4254	0
en_4255	1
en_4256	1
en_4257	1
en_4258	1
en_4259	1
en_4260	1
en_4261	0
en_4262	1
en_4263	0
en_4264	1
en_4265	0
en_4266	0
en_4267	1
en_4268	1
en_4269	0
en_4270	0
en_4271	1
en_4272	0
en_4273	0
en_4274	0
en_4275	1
en_4276	1
en_4277	0
en_4278	0
en_4279	0
en_4280	0
en_4281	0
en_4282	0
en_4283	0
en_4284	1
en_4285	1
en_4286	0
en_4287	1
en_4288	1
en_4289	1
en_4290	0
en_4291	1
en_4292	1
en_4293	0
en_4294	1
en_4295	1
en_4296	1
en_4297	1
en_4298	0
en_4299	1
en_4300	0
en_4301	0
en_4302	1
en_4303	1
en_4304	0
en_4305	0
en_4306	1
en_4307	0
en_4308	1
en_4309	0
en_4310	0
en_4311	0
en_4312	0
en_4313	0
en_4314	0
en_4315	1
en_4316	0
en_4317	0
en_4318	1
en_4319	1
en_4320	0
en_4321	0
en_4322	0
en_4323	0
en_4324	1
en_4325	0
en_4326	1
en_4327	1
en_4328	0
en_4329	0
en_4330	0
en_4331	0
en_4332	0
en_4333	0
en_4334	1
en_4335	0
en_4336	1
en_4337	0
en_4338	1
en_4339	0
en_4340	1
en_4341	1
